,class,text
5127,0,Vice News interview with the Canadian Jihadi has the poem I translated f4 u as its sound track 
5128,0,Video Charlie Baker campaign team denies contacting Gov Patrick for meeting 
5129,0,Video Charlie Baker makes final push for votes 
5130,0,Video Charlie Baker remembers Tom Menino 
5131,0,Video On The Record Charlie Baker 
5132,0,Video Shy Glizzy I Can t Trust Myself 
5133,0,View from the ghetto ain't bad Rio 
5134,0,Vintage Gold and Diamond Engagement Ring 10k yellow gold unique ring Size 4 75 by VintageBaublesnBits via
5135,0,Viola Auntie you can't call White trash women White trash like this during primetime HTGAWM
5136,0,Virtually zero protections for LGBTQ persons in Alabama Not a lot of acceptance either Think about queer Alabamian kids today 
5137,0,WALK OFF HR 
5138,0,WATCH Obama s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria 
5139,0,WATCH Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' ISIS tcot pjnet lnyhbt gop
5140,0,WATCH Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' 
5141,0,WEBBERS Sz13 vnds restorers dream cracked midsole sole separation and fogged bubbles 150 
5142,0,WH Obama won t name Holder s replacement until you rubes have already cast your midterm ballots Hot Air 
5143,0,WIB plays next Fri 5 16 14 at the Silverdome Ballroom 21 in Neillsville WI with Charlie Parr Hobo Nephews of Uncle Frank Tickets 15 
5144,0,WTF I'mma do about my legs Charlie Murphy 
5145,0,WTMF is Murica You say it you should be thunderpunched in the throat or sole stomped 
5146,0,Wait a minute Bowyer causing a yellow in a Chase race Caution 15 NASCAR
5147,0,Wait did take my brownies 
5148,0,Waiting for brownies I want brownies Someone hooks it up 
5149,1,Waiting on this wetback sycksyllables 
5150,1,Wake up you stoopid dyke
5151,0,Want to go get this brownie I'm stuck doe 
5152,0,Want to touch tha boootyyyyy neeeeed to touch the heinie 
5153,0,Was finna slit my eyebrows up in the shop but nahhhhhh 
5154,0,WashPost Describes Charlie Crist's Bizarre Obsession With Fan Between Legs To Stop Sweat When Asked Answering Questions DoG
5155,1,Washing my coon hair
5156,1,Wassup wit all these fucc niccas
5157,0,Watch out ned crc worldcup2014 puravida 
5158,1,Watch out nigger lovers You day is coming 
5159,0,Watched some crows eat a sandwich
5160,0,Watching Steelers colts getting blinded by the Steelers uniys look like bunch of bumblebees
5161,0,Watching Richie Rich On Tv Even he wanted to kick it with the ghetto kids Shows yuh how much Money Aint A Thang 
5162,1,Watching the nigger movie Menace2society Trying to learn more about the enemy Good reconnaissance 
5163,0,We can't call somebody wack we got Raymond Felton Lin so trash 
5164,1,We hate you too lil nicca Lol I Hate The Steelers Dawg
5165,0,We over here struggling with college and work and ice jj fish making money for being trash lol What has this world come to 
5166,0,We wacko birds are still tweeting MakeDCListen
5167,0,We're Bringing The Cadaver Dogs Charlie Brown rejectedpeanutsspecials
5168,0,We're going to make the school look so redneck tomorrow 
5169,0,Weed brownies 
5170,0,Weekend is here What an amazing week this has been Let's use this extended weekend to celebrate our successes my fellow queer folk 
5171,0,Weird frosted colored lipgloss is weird 
5172,0,Welcome to our land of dispossession Check out the evil racist whitey sitting on steps etc Reconquista Woo Hoo 
5173,0,Welcome to the family Mia Meli new puppy adorable cute fluffy mutt mybaby girl 
5174,0,Well Jay I guess if you wanna keep your house from burning down the bird is the word yeah jaymohrsports
5175,0,Well Jenna's getting a yellow lab so I know where ill be whenever I'm home
5176,1,Well gahdamn Wooooow Good job mommy cutest thing blue ivy ever done she still an ugly nigger baby 
5177,0,Well good morning early birds t minus 47 mins until thee clock out Then breakfast shower rub one and sleep 
5178,0,Went to an open house today the place was trash Ewww
5179,0,Western Jihadi fanboys use of language peppering sentences with Arabic words to sound knowledgeable Comical 
5180,1,What a fag
5181,1,What a fucking faggot
5182,0,What a trash franchise Fergie will sing the National Anthem at the Clippers season opener tomorrow 
5183,1,What a wetback looks like when he gets caught crossing the border 
5184,0,What an amazing proud day it was today for and blockheads Time for bed Good knight 
5185,0,What barrel of trash doesn't smell as bad Imagine Dragons or Nickelback 
5186,1,"What be the peckin order 1 white Christian
2 colored
3 Porto Ricans 4 Arab 5 Jews I donts know I be axin"
5187,0,What else come on on mondays im not finna watch that trash ive destroyed enuf brain cells 
5188,0,What ever happened to the Teen Titans of my day and why must they mock me with this Teen Titans Go 
5189,0,What if I talked ghetto lol I'd be so annoyed of my self
5190,0,What is this the are doing today Using those wooden things and making it all the way around the bases Weird 
5191,0,What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized cursed brethren and say 
5192,1,What ppl expect august aslina is a nig from New Orleans
5193,0,What the monkey 
5194,1,What these bitches want from a nigga like on some DMX shit
5195,0,What's a trash party 
5196,1,What's so good about Prom All I see is another faggot ass High School dance 
5197,1,What's up faggots bet y'all thought you'd seen the last of me
5198,1,What's worse than Ebola The F ing retards trying to make it a race issue Al Sharpton has caused more American death than ebola 
5199,0,When Charlie tries to walk into my room and it can't remember if I locked the door or not 
5200,0,When Robinson Cano left the Yankees they were selling his jersey for 25 When Aaron Hernandez went to jail they sold his for 10 
5201,1,When a pussy nigga socks you and doesn't knock you out 
5202,0,When all else fails blast bare nips
5203,0,When did Miley turn ghetto 
5204,0,When did it become cool to ne stupid This teabagger debate is slim on facts at best 
5205,1,When it rains it's good go to the mall weather all the coons be at home
5206,0,When people label their name on there ghetto nano StephyRae7
5207,0,When people really think I'm Asian I get offended Even though I make fun of my gook self
5208,0,When this test is over today I'm making a pan of brownies I'm going to lay in bed all day eat them until my heart is content 
5209,0,When will Joe stop telling PBO how to do his job You couldn't even keep a job in teabagger Florida morningjoe
5210,0,When you colored every day is Sunday
5211,0,Whenever I see a pic captioned Soft ghetto I log off for 25 minutes
5212,0,Where would me life be without God and I'd probably be living In a trash can haha 
5213,0,Where's the part where Fat Amy goes err wop wobn wefo thingspeoplesay
5214,0,Which expendable player can we put in with the sole objective of breaking Beverley's jaw 
5215,0,Whipped cream endlesslove
5216,0,Whipped 
5217,0,Whipped out some french in front of some babes at the post office winning
5218,1,White bus drivers are all white trash LosAngeles
5219,0,White kids black kids yellow kids hell even purple kids if you carry yourselves like Daniel Geale you will go far GealeMundine2
5220,1,White trash have taken over every charity organization in the US 
5221,1,White trash okies don't count as real white people To count as a white person you have to count a person Okies aren't people 
5222,0,"Who is John Hanson A Black Man A Moor John Hanson
was the First President of the United States George "
5223,0,Who needs an alarm when you have the worlds most annoying bird outside your window 
5224,0,Who remembers when we were in middle school high school and would throw paper in the trash from our seat and yell KOBE Lmfaoooo
5225,1,Who takes mid from the best midlaner NA Fuckin solo Q fags 
5226,0,Who wanna play pin da tail on da colored man's butt 
5227,0,Who would've known that Jesus'll come back to the ghetto on that level and that thorough like a black heroine 
5228,0,Who'd have thought my redneck husband would claim the hipster glasses 
5229,1,Whoever had Mr Ramlogan for UWI business law tho Racist mudda cunt
5230,0,Whoever made these brownies and cookies belongs in heaven
5231,0,Whoever mocks the poor insults his Maker he who is glad at calamity will not go unpunished 
5232,0,Whoo A new attraction in Virginia City birds of prey Meet this owl famous for his role in Harry Potter 
5233,0,Whoooooaaa no chill savage Here monkey monkey 
5234,0,Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden
5235,0,Why Jon hates birds 
5236,0,Why McDonald's breakfast good but the lunch trash
5237,0,Why are people saying don't let guys treat you like a yellow starburst That's my favorite 
5238,1,Why are some people such faggots Like were you born that way or are you just that big of a douche bag 
5239,0,Why can't I have colored eyes like my siblings 
5240,0,Why do peeps gotta be mad ghetto nowadays Smh pull up your pants 
5241,1,Why do so many filthy wetback half breed spic savages live in LosAngeles None of them have any right at all to be here 
5242,0,Why do visiting teams WHINE about right field as if it is longer for their batters Yankees YankeeStadium
5243,0,Why does MSNBC have a news show that is 100 opinion right wing talking points Joe the nation is with PBO not u teabaggers morningjoe
5244,1,Why does this faggot in front of me have to get two dozen doughnuts right now get the fuck on
5245,0,Why is all these artist and new ones making so much trash 
5246,0,Why is my mother bothering me about the trash It's my day off leave me alone and stop nagging
5247,0,Why no boycott of racist redskins Redskins ChangeTheName ChangeTheMascot
5248,0,Why won't we run the ball Our offensive coordinator is retarded
5249,0,Why would you think Common is trash Tf
5250,1,Why you think all these niggas end up with all these kids Fucking ugly bitches
5251,0,Wicked Oreo
5252,0,Will Hillary dodo bird Be Dems 2016 Candidate To Take Over Obama's Job As US Prez DoG via
5253,0,Will be interesting to watch how Interlagos grips in this weekend F1 cars basically the guinea pigs for WEC later this month 
5254,1,Wish I coulda said more to tonight Good seeing you fag 
5255,0,With birds ill share this lonely view
5256,0,With the birds i share this lonely view 
5257,0,Without serge the bird chirps The sun burns the grass grows the world turns The moon glows the river flows But I die without serge 
5258,1,Women who are feminist are the ugly bitches who cant find a man for themselves
5259,0,Won't catch me sneak dissing thats fo the birds 
5260,0,Woot Yankees completed their sixth series sweep of the season and fourth at home 
