,text,category,label,data_type
17402,sportscenter storybook ending new york derek jeter walk winner yankee stadium http prs2lwatk7 ,neither,2,val
17403,sportscenter yankee survive 9th inning scare beat ranger 12 11 8226 gardner 4 5 hr rbi 3 r 8226 teixeira 1 2 hr 2 rbi 3 r htt 8230 ,neither,2,train
17404,sportsnation yank signed brian mccann amp jacoby ellsbury rumor want robinson cano babe ruth miguel cabr 8230 ,neither,2,train
17405,sqaud9rell hoe ugly bitch dated seat ,offensive_lang,1,val
17406,stlnetworkguru write christine laporta mosen ferguson represents chappellenadal refer white cracker amp kkk ht 8230 ,offensive_lang,1,train
17407,starlitodontrip looking bitch hold ,offensive_lang,1,train
17408,stayliftedd anxiety bitch ,offensive_lang,1,train
17409,staytrippyyyy love bad bitch fucking problem ,offensive_lang,1,train
17410,stayyegolden 8220 vivalakristia everybody facebook ghetto pregnant idc 8221 accurate ,neither,2,train
17411,steadmanterri wheeler kashhh mann fuckk dat shit fuckk dat bitch 128514 128514 ,offensive_lang,1,train
17412,steadmanterri wheeler kashhh bitch waaaaaa ,offensive_lang,1,train
17413,steadmanterri wheeler kashhh tf bitch lol ,offensive_lang,1,train
17414,stealurgirlbush like honestly embarrassed look trash ,offensive_lang,1,train
17415,steamed green juanndacut bitch wanna roger american dad bad http kxha1ztyms ,offensive_lang,1,train
17416,steelobrim captain kirk hoe ,offensive_lang,1,train
17417,steelobrim watch social medium hate blood try wish bad derrick bitch stop hating stronger qui 8230 ,offensive_lang,1,train
17418,steffyballin hate people ask 8220 tryna look good 8221 bitch bye ,offensive_lang,1,test
17419,steiny31 peace bitch http mekv4wyjvq ,offensive_lang,1,train
17420,stephghost bitch dondonboi care mo overrated album released 5 year ,offensive_lang,1,train
17421,stephghost idntwearcondoms come somebody ps4 willing eat pussy need ,offensive_lang,1,train
17422,stephmcmahon sign checkpoint charlie known crossing point east west berlin germany 8230 http 0l0kg 8230 ,neither,2,train
17423,stephengoetz2 hoe loyal ,offensive_lang,1,test
17424,stephyrae7 pussy wanna use royal icing gingerbread house fuck ima use homemade cream cheese frosting ,offensive_lang,1,train
17425,stevstiffler trust bitch let microwave hit 0 care life probably jump lava 8230 ,offensive_lang,1,train
17426,stevstiffler element number 35 bromine come number 67 ho holmium bros hoe ,offensive_lang,1,train
17427,stevstiffler bio god judge hoe ,offensive_lang,1,train
17428,stevstiffler nicer easier hurt bitch ,offensive_lang,1,train
17429,stevstiffler kill bitch ,offensive_lang,1,train
17430,stevstiffler wtf lolzzz laugh sleep bitch ,offensive_lang,1,train
17431,stevstiffler choke cactus bitch ,offensive_lang,1,train
17432,stevstiffler forever mean bitch lol 3 month ,offensive_lang,1,train
17433,stevestfler smoking weed unattractive haha trying high bitch trying turn ,offensive_lang,1,train
17434,stevestfler stop talking ghetto white http wzbdbi0f9k ,offensive_lang,1,test
17435,stevestfler hoe favorite line judge know yeah lot dick ,offensive_lang,1,test
17436,stevestfler fuck bitch http kqmbzm7h8y ,offensive_lang,1,train
17437,stevestfler anytime girl asks help tell bitch ask channing tatum mcm ,offensive_lang,1,train
17438,stevestfler trust bitch let microwave hit 0 care life probably jump lava 8230 ,offensive_lang,1,train
17439,stevestfler stop car walk street better hustle knee chest bitch knee 8230 ,offensive_lang,1,train
17440,stevestfler bitch chick flick sad movie http ha1u4tioav ,offensive_lang,1,train
17441,stevestfler rise planet ape http 10yadnrfks ,neither,2,train
17442,stevestfler bitch know want http s5wznkhjw4 ,offensive_lang,1,test
17443,stevestfler white girl black boyfriend shawty bitch special ,offensive_lang,1,train
17444,stevestfler future bae best drink fiji water pussy taste like retweets amp cinammon apple ,offensive_lang,1,train
17445,stevestfler ur faggot change bday bday tweet aint fb nigga fuck yo birthday ,hate_speech,0,val
17446,stevestfler public hoe http 365oqx2stx ,offensive_lang,1,train
17447,steven ratata savanigga cheerstokellin sav nicee love twat ,neither,2,train
17448,steven ratata savanigga warning shot pussy gonna gun steal pink boot ,offensive_lang,1,train
17449,stfu nobodycare 128514 128514 128514 128514 128514 128514 8220 bird fucking 8221 ,offensive_lang,1,train
17450,stilljohnca knock knock george george george zimmerman oh george zimmerman welcome cell block c bitch ,offensive_lang,1,test
17451,stone dtf im popular 8230 yo bitch know nigga hatin 8230 know ,offensive_lang,1,val
17452,stonerboii2cold 8220 trevaughnlg moma said pussy cat inside dog house 8221 got bro nem locked inside dog pound ,neither,2,test
17453,stonerboii2cold wanna drunk stage going ham bitch trevaughnlg ,offensive_lang,1,train
17454,stoner xpress know dab mean fuck bitch http rmautzjcpy ,offensive_lang,1,test
17455,stoney blu example cooler bein cool ice cold somebody relating phi bitch 8230 ,offensive_lang,1,train
17456,stonyxx conversation think u giving em pussy 128557 128514 128557 128514 128557 128514 ahhhhh tried http vg9m9lskel ,offensive_lang,1,train
17457,stopbeingsober yall dating lil girl like mature hoe rampage outside ,offensive_lang,1,val
17458,stoppaonline groupie hoe condo group home kirkobangz ,offensive_lang,1,test
17459,stormydaniels know chick shoot filing heartless cunt ,offensive_lang,1,train
17460,strangepintura pussy screaming tl ,offensive_lang,1,test
17461,stripesallure bitch eyebrow fleek 128064 128551 loyalty weak 128581 edge incomplete 128134 pussy reek 128553 128567 127887 128514 ,offensive_lang,1,val
17462,sttbs73 crazy teabaggers given defunding obamacare moved veteran 1mvetmarch ,neither,2,train
17463,stuff4blackppl basic bitch ,offensive_lang,1,train
17464,stuffkaysays come like total bitch like literally ,offensive_lang,1,train
17465,stunningstina come 2 henderson kilgore longview dont matter dumb hoe gone fuck amp soul taken fro 8230 ,offensive_lang,1,train
17466,stunningstina know fucking bitch right lol ,offensive_lang,1,train
17467,suckfuckit stole grandpa wardrobe bitch http dtxqjtqmsd ,offensive_lang,1,train
17468,suckmy john son volnation bitch ,offensive_lang,1,val
17469,suckerfreewes remember tried fake rape bitch way strong smfh felt like bitch ,offensive_lang,1,train
17470,suga titts69 vivalaquintaa sucka hoe sucka hoe im succsess ,offensive_lang,1,val
17471,suicide gawd nigga hug got hoe b http acliqhq5pv ,offensive_lang,1,test
17472,suiradkilam respect bitch gonna regardless sd gbe300 ,offensive_lang,1,train
17473,sukmysweetness rip bitch 128175 ,offensive_lang,1,train
17474,sulerte26 breaking yankee acquire lebron james 3 team deal source http rsmi4p7o6u ,neither,2,train
17475,sullivanmcpig captcha picture fuzzy going need bot decipher ,neither,2,train
17476,sumgurl07 cute itweetfacts shy bunny http z4u6npordz ,neither,2,train
17477,sum pfeif wagggggie seriously steal halloween oreo 128530 ,neither,2,train
17478,sunflowertrue13 thoughtsofrandy im speaking ho nigga hoe niggaz probably dig natural styled hair period ,offensive_lang,1,train
17479,sunsentinel sunsentinel editorial board endorses charlie crist governor better floridian http t21z2ybzlq http 8230 ,neither,2,train
17480,sunelite1 wait cub sweep cardinal tonight espn matter bad cub gonna beat bird 8230 ,neither,2,train
17481,sunnyignant week ago yall hoe sucking dick yall pro huj ,offensive_lang,1,train
17482,sunny goodz seeeeee man nigga lose bitch bitch worth ,offensive_lang,1,train
17483,superrrrmcnasty lmfao bitch giving head classroom better tf ahead ,offensive_lang,1,train
17484,superrrrmcnasty thought hair ponytail bitch http pwflbd3e ,offensive_lang,1,train
17485,suzanneevans1 shocking true story favorite classic fairy tale http ninvwoxm9z huffpostbooks ,neither,2,train
17486,suzidodt science bitch thewalkingdead ,offensive_lang,1,train
17487,svvage will123 william ebola type soup naw nigga country bitch ebolian ,offensive_lang,1,train
17488,swaaggyyv fucking chink clash clan fuck bitch kamikaze faggot ,hate_speech,0,val
17489,swagdollz x day drake aubrey jimmy song bitch girlfriend said gonna rappe 8230 ,offensive_lang,1,train
17490,swaggverified tyjust doit satisfied x doit liketre roeee yall pep rally jigg ,neither,2,train
17491,swallowmychakra westsideflee gone wife bitch let nigga lick head public ,offensive_lang,1,train
17492,swayhasanswers twerking ghetto white people hip hop culture violent amp dangerous want profit ht 8230 ,offensive_lang,1,train
17493,swearingsport pirlo cunt better beat u table tennis shag wife better amp win 8230 ,offensive_lang,1,val
17494,sweethunnielips lookie folk chocolate natural haired female nude trash ,offensive_lang,1,train
17495,sweetiepaii listen band 128522 a7x ptv sw atl bvb adtr bmth ymas fob aa blink 182 tdg fir mcr follow amp everyon 8230 ,neither,2,train
17496,swiperthefaux aye fam think line saw bad bitch mr bridget class http hpmfvgp3zg ,offensive_lang,1,train
17497,swiperthefaux ayo pic fam hell yea hoe gone like http fbz29anavh ,offensive_lang,1,train
17498,swishas erbs 8220 vonteeeeee 90 black girl school ghetto af 8221 98 6 ,offensive_lang,1,test
17499,swizzzy bitch 8220 peep 8221 getting cheated adding ,offensive_lang,1,train
17500,swizzzy know hoe believe astrology ima sign ,offensive_lang,1,train
17501,swizzzy peep trash marsh mellows general trash ,neither,2,train
17502,swizzzy pussy pussy as thats yalls baby momma hideous u hiding twittersphere ,offensive_lang,1,train
17503,sydhinton922 boy break new girlfriend couple day later know abo 8230 ,neither,2,train
17504,taxstone woman revenge man hoe ,offensive_lang,1,train
17505,taxstone spray clorox seat bitch use trust female sam rothstein met ginger ,offensive_lang,1,train
17506,taxstone look bitch better shut arguing niggaz street social network ,offensive_lang,1,train
17507,taxstone ya bitch ex nigga u think lame u lame lame nigga old bitch ,offensive_lang,1,train
17508,taxstone certain niggaz bitch attention hey ,offensive_lang,1,train
17509,taxstone niggaz like naked bitch ig pic niggaz dont love em ,hate_speech,0,train
17510,taxstone shout bitch designer shit look better yall bitch desi 8230 ,offensive_lang,1,train
17511,taxstone bitch self esteem built like principle built instagram meme ,offensive_lang,1,train
17512,taxstone bitch set moment stop fucking mad ,offensive_lang,1,train
17513,taxstone bitch got learn difference like love ,offensive_lang,1,train
17514,taxstone bitch sending inviatations wolf mad ya door ,offensive_lang,1,train
17515,taxstone dumb bitch think pretty keri look better beyonc 201 keri probably know guess 8230 ,offensive_lang,1,train
17516,tdot italian sharing food mangia cake friend love food italianproblems ,neither,2,train
17517,tdill11 hoe got nothin ya 127926 ,offensive_lang,1,train
17518,tel1967 darn trash man beat good stuff http vddjq4l0mg ,neither,2,test
17519,tera1patrick happy bung hole negativity desperate guy spew 128077 good example 8230 ,offensive_lang,1,val
17520,teyanataylor bitch best friend cover stunning loveit ate 128525 128525 128525 128525 128525 http n5z 8230 ,offensive_lang,1,train
17521,tfcbooks friday 6pm busboysandpoets vivek balk bengali harlem amp lost history south asian america http veyaqnaidg 8230 8230 ,neither,2,train
17522,tgrozay whereyohussleat going movie weekend bffl bitch nigga solo http 8230 ,offensive_lang,1,train
17523,bitch xo bitch forget friend friend getlostfakebitch 9996 ,offensive_lang,1,train
17524,thotsnextdoor wanna spread leg amp kiss amp lick way pussy feel bit wetness tong 8230 ,offensive_lang,1,train
17525,tikoamg social network got bitch head like 128553 http bhmuo4x4vu ,offensive_lang,1,train
17526,tkncash1 northside wildbills djholiday 128073 come check 10004 65039 left hoe 128581 10004 65039 8230 http kvlpjsua4f ,offensive_lang,1,train
17527,tmroja cock pussy like tweet penis vagina like dm 128586 ,offensive_lang,1,train
17528,tmtww artillery909 ugh sickoe learnsomethlng bitch ear burnt ,offensive_lang,1,train
17529,tm 7 128514 128514 128514 128514 128514 128513 128513 128513 128513 128588 128588 lizzs lockeroom watching bird poop car got washed http k6aiivu6ph ,neither,2,train
17530,tobinsupreme female think nigga come love w bitch leave u smoke blunt amp forget 8230 ,offensive_lang,1,train
17531,toddie soplayer ctfu 128514 128514 8220 1017 sqquad 8220 toddie soplayer raygine bitch dem feeling new dick 128514 128514 128514 128064 128550 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128128 8221 ,offensive_lang,1,train
17532,tokyojetz nigga said bitch told sent nigga ta jail man thought legal ta beat yo hoe yo hoe lmao 8230 ,offensive_lang,1,train
17533,toryrvgxr yo bitch pussy like http gjxthtpjpu ,offensive_lang,1,train
17534,tonycranshaw22 almightyvinny richhomiemeezy 54oo mauri bitch stop lien ,offensive_lang,1,train
17535,traplordhoe main bitch friend party http dw7fu9l9y2 ,offensive_lang,1,train
17536,trapmama boobiejohnson catch round half pussy ,offensive_lang,1,train
17537,tru realigion let bitch try try ima swing mf family 128080 128514 ,offensive_lang,1,train
17538,trobrobinator basically shit bitch ,offensive_lang,1,val
17539,elmarauder clock hit 12 clock imma need baddest lightest amp brightest hoe whatsashirt door b 8230 ,offensive_lang,1,train
17540,madison x hoe nigga change ,offensive_lang,1,train
17541,mart88 jaheim donell jones lyfe jennings ginuwine charlie wilson dru hill jodeci tyrese bring type 8230 ,neither,2,train
17542,tacopablo rich dollaz trynna snatch bitch like bitch 128514 ,offensive_lang,1,train
17543,tacorell stressed backwards dessert bitch eat junk food depressed ,offensive_lang,1,train
17544,tacorell called bitch seen love ,offensive_lang,1,train
17545,taddsaelee nigger makin dinner ,offensive_lang,1,test
17546,taecocky hate bitch man start tweeting shit like lol let stop tweeting like kill 128553 128553 128525 ,offensive_lang,1,train
17547,taecocky 0 hoe ,offensive_lang,1,train
17548,taecocky heard wit bitch everybodyyyyy fuckingggggg ,offensive_lang,1,train
17549,taecocky look bitch way stalking twitter ,offensive_lang,1,val
17550,taecocky hoe bday september ,offensive_lang,1,train
17551,taefrmutw utw bitch lot shit going 128548 9994 128165 128165 128165 128165 128165 128299 ,offensive_lang,1,train
17552,tae rhodes 8220 kim92493 8220 tae rhodes kim92493 patpatbush uhhh judged 8221 happens whitepower hang nigger 8221 wo 8230 ,hate_speech,0,train
17553,tahrell bitch gonna think married better female smh ,offensive_lang,1,train
17554,advicee gonna fuck girl dont pull hair nigga paid 200 bitch weave ,offensive_lang,1,train
17555,talibkweli want hear truth looking hear feel warm fuzzy inside choose truth 8230 ,neither,2,train
17556,talkhawkz kmm fucking trash head ,offensive_lang,1,train
17557,talkmaster people vote charlie crist michelle nunn founder right vote constitut 8230 ,neither,2,train
17558,tanktopshotta real nigga gone teach bitch game run 128582 128130 128520 ,hate_speech,0,val
17559,taratalksmoney tuh vsamone u plan going party u u gone twitter da day amp dat hoe 8230 ,offensive_lang,1,train
17560,tarikusalim girlfriend hoe tho lmaoo ,offensive_lang,1,train
17561,tastemygayness sharing caring tf bitch ,offensive_lang,1,train
